"Survey Start Time","Survey End Time","Created Date","Created By: Full Name","BM Cycle Name","Business Group ID","Business Group Name","Biz Expenses Business Exit","Biz Revenue Business Exit","Biz Inventory Business Exit","Biz Cash Business Exit","Biz Input Business Exit","PR Business Type","SB Planned Biz Type","SB Planned Biz Type NOT Started","SB Planned Biz Type Started?","Why deviated from SB plan?","Biz type group currently operating","Additional Biz Types Detail","# Of BOs dropped Business Exit","BOs dropped Business Exit","Group Size at PR","PR Grant Value Business Exit","PR Grant Used Business Exit","Business Participation Status","Reason unable to view records","Visit Number","Records Kept?","Records Up To Date?","Data Collection Method","Why Survey Not Completed","Why Survey Not Conducted Detail","Business Health 3"
"22/08/2024, 15:20","22/08/2024, 15:23","22/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088515","Blessing Group","215000","2367700","105000","500000","441000","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"22/08/2024, 15:43","22/08/2024, 15:47","22/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088516","Women Group","205000","1734500","315000","300000","230000","Retail","Livestock;Retail","","","","Livestock; Skilled","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"21/08/2024, 18:10","21/08/2024, 21:46","21/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088517","Desire Group","265000","1790700","185000","150000","802000","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","No","","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"21/08/2024, 17:45","21/08/2024, 21:47","21/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088518","Mercy Group","70000","1096600","245000","150000","393000","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"22/08/2024, 18:27","22/08/2024, 18:30","22/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088519","Nguu_Kata Group","110000","2210500","4695000","500000","365500","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"21/08/2024, 11:30","21/08/2024, 21:52","21/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088520","Allah Karim","200000","1667500","250000","200000","448000","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"22/08/2024, 11:41","22/08/2024, 11:52","22/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088521","God'S Plan Group","188300","3702000","475000","650000","542000","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"22/08/2024, 13:34","22/08/2024, 22:18","22/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088649","Unit Group","173000","3742200","250000","0","631000","Retail","Livestock;Retail","","","","Livestock; Retail; Skilled","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 14:44","21/08/2024, 21:49","21/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088650","Salvation Group","106500","9274000","315000","1100000","492500","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"23/08/2024, 09:14","23/08/2024, 09:50","23/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088084","Siyona Group","350000","4314100","300000","500000","289000","Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"26/08/2024, 11:17","26/08/2024, 11:31","26/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088085","Bule","120000","1783300","0","100000","452000","Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"26/08/2024, 10:24","26/08/2024, 10:42","26/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088086","Yenet","105000","1100300","0","500000","287000","Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"26/08/2024, 09:45","26/08/2024, 10:04","26/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088087","Lokeyi","190000","2505500","100000","300000","355000","Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"26/08/2024, 15:23","26/08/2024, 15:47","26/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088088","Nyaret","55000","1632000","204000","440000","320000","Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","Misplaced","Business Exit","Yes","Unable to view business records","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"26/08/2024, 18:28","26/08/2024, 18:41","26/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088089","Mijuta Group","80000","1449800","0","250000","262000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"27/08/2024, 11:25","27/08/2024, 11:37","28/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088090","Kitani Ku Yupet","305000","2128400","150000","0","486000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"26/08/2024, 12:02","26/08/2024, 12:47","26/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088091","Mondu Ruket","87000","1903000","200000","150000","525100","Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"27/08/2024, 12:54","27/08/2024, 13:06","28/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088092","Fungaro Group","400000","852000","0","200000","278000","Retail","Livestock;Retail","","","","Livestock; Retail","","1","Yes","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"26/08/2024, 13:14","26/08/2024, 13:27","26/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088093","Munguchi","220000","697900","125000","150000","325000","Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"23/08/2024, 09:54","23/08/2024, 10:12","23/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088094","Smart Business Group","275000","1042500","0","250000","291000","Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"27/08/2024, 10:14","27/08/2024, 10:29","28/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088095","Asante Group","300000","1436000","80000","260000","360000","Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"27/08/2024, 13:34","27/08/2024, 13:48","28/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088096","Blessings Group","222000","1856500","200000","80000","441000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"26/08/2024, 16:21","26/08/2024, 16:37","26/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088097","Mulukita Ngunu Group","48000","485000","0","180000","463500","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"28/08/2024, 17:43","28/08/2024, 17:48","28/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088098","Mungufeni Business Group","535000","967800","0","214000","838000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"27/08/2024, 10:57","27/08/2024, 11:14","28/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088099","Rungeta Group","37000","748800","0","0","309000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"26/08/2024, 16:41","26/08/2024, 17:02","26/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088100","Awadifo Business Group","360000","882000","280000","240000","450000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"27/08/2024, 12:03","27/08/2024, 12:22","28/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088101","God Wish Business Group","2500000","7174500","500000","600000","221500","Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"23/08/2024, 12:17","23/08/2024, 12:37","23/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088102","Momoita Group","302000","934000","500000","200000","900000","Retail","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"26/08/2024, 18:02","26/08/2024, 18:22","26/08/2024","Justine Ndugu","FY24C1 Yesua Aliki Uriah","088103","Allah Fi","225000","2865900","120000","600000","340000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
